Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","48","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","384","Côte d'Ivoire","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","49","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","66","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","24","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","17","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","191","Croatie","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","45","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","29","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","312","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","192","Cuba","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","323","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","152","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","133","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","139","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","208","Danemark","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","145","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","262","Djibouti","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","212","Dominique","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1429","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","133","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","818","Égypte","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1555","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","136","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","222","El Salvador","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","150","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","57","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","465","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","31","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","784","Émirats arabes unis","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","246","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","340","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","218","Équateur","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","340","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1515","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","205","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","212","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","724","Espagne","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1415","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","20","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","21","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","233","Estonie","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","28","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","748","Eswatini","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","8","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","21914","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","123","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3692","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","840","États-Unis d'Amérique","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","18140","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","72","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","231","Éthiopie","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","76","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","4542","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","226","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","116","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","643","Fédération de Russie","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","4634","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","34","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","242","Fidji","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","129","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","11","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","246","Finlande","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","104","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1750","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","506","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","501","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","250","France","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1482","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","76","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","266","Gabon","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","61","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","16","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","270","Gambie","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","18","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","22","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","51","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","268","Géorgie","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","61","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","58","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","151","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","288","Ghana","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","209","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","246","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","79","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","29","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","300","Grèce","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","162","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","308","Grenade","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","232","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","129","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","7","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","320","Guatemala","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","333","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","15","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","37","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","324","Guinée","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","27","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","624","Guinée-Bissau","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","31","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","328","Guyana","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","31","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","332","Haïti","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","332","Haïti","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","89","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","332","Haïti","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","98","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","340","Honduras","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","193","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","340","Honduras","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","12","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","340","Honduras","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","340","Honduras","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","203","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","493","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","58","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","210","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","348","Hongrie","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","246","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","090","Îles Salomon","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","356","Inde","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3804","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","356","Inde","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","356","Inde","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","356","Inde","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3800","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","360","Indonésie","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3218","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","360","Indonésie","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","360","Indonésie","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","360","Indonésie","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","2048","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","364","Iran (République islamique d')","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","2194","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","364","Iran (République islamique d')","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","364","Iran (République islamique d')","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","45","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","364","Iran (République islamique d')","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","2189","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","368","Iraq","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","96","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","368","Iraq","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","378","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","368","Iraq","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","368","Iraq","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","473","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","372","Irlande","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","146","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","372","Irlande","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","99","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","372","Irlande","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","93","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","372","Irlande","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","114","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","352","Islande","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","352","Islande","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","352","Islande","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","352","Islande","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","376","Israël","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","629","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","376","Israël","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","376","Israël","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","376","Israël","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","555","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","380","Italie","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1319","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","380","Italie","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","97","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","380","Italie","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","183","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","380","Italie","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1145","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","388","Jamaïque","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","128","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","388","Jamaïque","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","31","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","388","Jamaïque","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","388","Jamaïque","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","149","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","392","Japon","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","2215","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","392","Japon","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","1069","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","392","Japon","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","392","Japon","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","2360","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","400","Jordanie","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","193","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","400","Jordanie","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","64","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","400","Jordanie","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","10","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","400","Jordanie","5142","Nourriture","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","253","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","398","Kazakhstan","5511","Production","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","171","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","398","Kazakhstan","5611","Importations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","174","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","398","Kazakhstan","5911","Exportations - Quantité","S2734","Viande de Volailles","2017","2017","Milliers de tonnes","6","I","Valeur imputée"
